2016-09-20 13:33:06.433 -0600	START		Running Read3.script
2016-09-20 13:33:06.995 -0600	everyimagelocation	LineRow	found 24 images	1	on_read3	Read3.script
2016-09-20 13:33:07.093 -0600	readtext		(322,198,422,218)
2016-09-20 13:33:07.184 -0600	readtext		(322,225,422,245)
2016-09-20 13:33:07.290 -0600	readtext		(322,252,422,272)
2016-09-20 13:33:07.411 -0600	readtext		(322,279,422,299)
2016-09-20 13:33:07.520 -0600	readtext		(322,306,422,326)
2016-09-20 13:33:07.707 -0600	readtext		(322,333,422,353)
2016-09-20 13:33:07.818 -0600	readtext		(322,360,422,380)
2016-09-20 13:33:07.894 -0600	readtext		(322,387,422,407)
2016-09-20 13:33:07.988 -0600	readtext		(322,414,422,434)
2016-09-20 13:33:08.071 -0600	readtext		(322,441,422,461)
2016-09-20 13:33:08.169 -0600	readtext		(322,468,422,488)
2016-09-20 13:33:08.293 -0600	readtext		(322,495,422,515)
2016-09-20 13:33:08.389 -0600	readtext		(322,522,422,542)
2016-09-20 13:33:08.492 -0600	readtext		(322,549,422,569)
2016-09-20 13:33:08.581 -0600	readtext		(322,576,422,596)
2016-09-20 13:33:09.053 -0600	EndTestCase		(Duration:"2.618462", Errors:"0", Exceptions:"0", StartTime:"2016-09-20 13:33:06 -0600", Successes:"1", TestCase:"Read3.script", Warnings:"0")
2016-09-20 13:33:09.059 -0600	SUCCESS		Execution Time 0:00:02 Read3.script
