Script,Last Status,Runs,Fails,First Run,Last Run,Avg Time(Success)
Master,Success,59,5,2015-05-22 12:29:44 -0600,2016-12-12 16:58:39 -0800,0:00:02
Logout,Success,28,0,2015-09-11 16:09:33 -0700,2016-12-12 16:58:48 -0800,0:00:00
Login,Success,35,1,2015-09-11 16:09:32 -0700,2016-12-12 16:58:40 -0800,0:00:00
NewPatient,Success,125,1,2015-09-11 16:09:33 -0700,2016-12-12 16:58:48 -0800,0:00:00
