Script,Last Status,Runs,Fails,First Run,Last Run,Avg Time(Success)
List,Success,2,0,2017-03-12 16:16:26 -0500,2017-03-12 16:16:41 -0500,0:00:00
PropertyList,Success,9,1,2017-03-09 14:13:14 -0600,2017-03-12 15:28:42 -0500,0:00:00
sample,Success,27,5,2017-03-12 16:08:50 -0500,2017-10-31 14:41:36 -0600,0:00:00
index,Success,9,0,2017-03-09 14:21:30 -0600,2017-06-26 15:59:06 -0600,0:00:00
