2020-10-05 16:00:39.535 -0600	START		Running index2.script
2020-10-05 16:00:39.600 -0600	Log		2	7	on_mod	MOD.script
2020-10-05 16:00:39.603 -0600	Log		3	7	on_mod	MOD.script
2020-10-05 16:00:39.607 -0600	Log		4	7	on_mod	MOD.script
2020-10-05 16:00:39.729 -0600	Log		5	7	on_mod	MOD.script
2020-10-05 16:00:39.732 -0600	Log		6	7	on_mod	MOD.script
2020-10-05 16:00:39.734 -0600	Log		7	7	on_mod	MOD.script
2020-10-05 16:00:39.737 -0600	Log		8	7	on_mod	MOD.script
2020-10-05 16:00:39.741 -0600	Log		9	7	on_mod	MOD.script
2020-10-05 16:00:39.746 -0600	Log		10	7	on_mod	MOD.script
2020-10-05 16:00:39.748 -0600	Log		11	7	on_mod	MOD.script
2020-10-05 16:00:39.751 -0600	Log		12	7	on_mod	MOD.script
2020-10-05 16:00:39.754 -0600	Log		13	7	on_mod	MOD.script
2020-10-05 16:00:39.758 -0600	Log		14	7	on_mod	MOD.script
2020-10-05 16:00:39.761 -0600	Log		15	7	on_mod	MOD.script
2020-10-05 16:00:39.764 -0600	Log		16	7	on_mod	MOD.script
2020-10-05 16:00:39.767 -0600	Log		17	7	on_mod	MOD.script
2020-10-05 16:00:39.770 -0600	Log		18	7	on_mod	MOD.script
2020-10-05 16:00:39.774 -0600	Log		19	7	on_mod	MOD.script
2020-10-05 16:00:39.779 -0600	Log		20	7	on_mod	MOD.script
2020-10-05 16:00:39.783 -0600	Log		21	7	on_mod	MOD.script
2020-10-05 16:00:39.787 -0600	Log		22	7	on_mod	MOD.script
2020-10-05 16:00:39.791 -0600	Log		23	7	on_mod	MOD.script
2020-10-05 16:00:39.797 -0600	Log		24	7	on_mod	MOD.script
2020-10-05 16:00:39.800 -0600	Log		25	7	on_mod	MOD.script
2020-10-05 16:00:39.803 -0600	Log		26	7	on_mod	MOD.script
2020-10-05 16:00:39.807 -0600	Log		27	7	on_mod	MOD.script
2020-10-05 16:00:39.815 -0600	Log		28	7	on_mod	MOD.script
2020-10-05 16:00:39.818 -0600	Log		29	7	on_mod	MOD.script
2020-10-05 16:00:39.823 -0600	Log		30	7	on_mod	MOD.script
2020-10-05 16:00:39.832 -0600	Log		31	7	on_mod	MOD.script
2020-10-05 16:00:39.835 -0600	Log		32	7	on_mod	MOD.script
2020-10-05 16:00:39.837 -0600	Log		33	7	on_mod	MOD.script
2020-10-05 16:00:39.848 -0600	Log		34	7	on_mod	MOD.script
2020-10-05 16:00:39.851 -0600	Log		35	7	on_mod	MOD.script
2020-10-05 16:00:39.856 -0600	Log		36	7	on_mod	MOD.script
2020-10-05 16:00:39.868 -0600	Log		37	7	on_mod	MOD.script
2020-10-05 16:00:39.873 -0600	Log		38	7	on_mod	MOD.script
2020-10-05 16:00:39.887 -0600	Log		39	7	on_mod	MOD.script
2020-10-05 16:00:39.891 -0600	Log		40	7	on_mod	MOD.script
2020-10-05 16:00:39.898 -0600	Log		41	7	on_mod	MOD.script
2020-10-05 16:00:40.630 -0600	EndTestCase		(Duration:"1.093693", Errors:"1", Exceptions:"0", StartTime:"2020-10-05 16:00:39 -0600", Successes:"0", TestCase:"index2.script", Warnings:"0")
2020-10-05 16:00:40.680 -0600	FAILURE	Screen_Error.png	STMaxCallDepthExceeded Handlers were called to a depth exceeding the maximum limit (40). HINT: One common cause for this error is a script that has been given the same name as a built-in command or function unintentionally calling itself. -- Execution Time 0:00:01 index2.script
