2016-09-20 13:34:14.063 -0600	START		Running Read3.script
2016-09-20 13:34:14.605 -0600	everyimagelocation	LineRow	found 24 images	1	on_read3	Read3.script
2016-09-20 13:34:14.708 -0600	readtext		(322,198,422,218)
2016-09-20 13:34:14.807 -0600	readtext		(322,225,422,245)
2016-09-20 13:34:14.910 -0600	readtext		(322,252,422,272)
2016-09-20 13:34:15.034 -0600	readtext		(322,279,422,299)
2016-09-20 13:34:15.142 -0600	readtext		(322,306,422,326)
2016-09-20 13:34:15.231 -0600	readtext		(322,333,422,353)
2016-09-20 13:34:15.345 -0600	readtext		(322,360,422,380)
2016-09-20 13:34:15.423 -0600	readtext		(322,387,422,407)
2016-09-20 13:34:15.503 -0600	readtext		(322,414,422,434)
2016-09-20 13:34:15.592 -0600	readtext		(322,441,422,461)
2016-09-20 13:34:15.692 -0600	readtext		(322,468,422,488)
2016-09-20 13:34:15.794 -0600	readtext		(322,495,422,515)
2016-09-20 13:34:15.919 -0600	readtext		(322,522,422,542)
2016-09-20 13:34:16.012 -0600	readtext		(322,549,422,569)
2016-09-20 13:34:16.108 -0600	readtext		(322,576,422,596)
2016-09-20 13:34:16.135 -0600	moveto		at (402, 586)	18	on_read3	Read3.script
2016-09-20 13:34:16.603 -0600	EndTestCase		(Duration:"2.539481", Errors:"0", Exceptions:"0", StartTime:"2016-09-20 13:34:14 -0600", Successes:"1", TestCase:"Read3.script", Warnings:"0")
2016-09-20 13:34:16.639 -0600	SUCCESS		Execution Time 0:00:02 Read3.script
