2016-09-20 13:33:32.376 -0600	START		Running Read3.script
2016-09-20 13:33:32.916 -0600	everyimagelocation	LineRow	found 24 images	1	on_read3	Read3.script
2016-09-20 13:33:33.018 -0600	readtext		(322,198,422,218)
2016-09-20 13:33:33.114 -0600	readtext		(322,225,422,245)
2016-09-20 13:33:33.228 -0600	readtext		(322,252,422,272)
2016-09-20 13:33:33.352 -0600	readtext		(322,279,422,299)
2016-09-20 13:33:33.464 -0600	readtext		(322,306,422,326)
2016-09-20 13:33:33.562 -0600	readtext		(322,333,422,353)
2016-09-20 13:33:33.671 -0600	readtext		(322,360,422,380)
2016-09-20 13:33:33.754 -0600	readtext		(322,387,422,407)
2016-09-20 13:33:33.832 -0600	readtext		(322,414,422,434)
2016-09-20 13:33:33.925 -0600	readtext		(322,441,422,461)
2016-09-20 13:33:34.018 -0600	readtext		(322,468,422,488)
2016-09-20 13:33:34.122 -0600	readtext		(322,495,422,515)
2016-09-20 13:33:34.231 -0600	readtext		(322,522,422,542)
2016-09-20 13:33:34.342 -0600	readtext		(322,549,422,569)
2016-09-20 13:33:34.433 -0600	readtext		(322,576,422,596)
2016-09-20 13:33:34.458 -0600	moveto		at (202, 586)	18	on_read3	Read3.script
2016-09-20 13:33:34.920 -0600	EndTestCase		(Duration:"2.542489", Errors:"0", Exceptions:"0", StartTime:"2016-09-20 13:33:32 -0600", Successes:"1", TestCase:"Read3.script", Warnings:"0")
2016-09-20 13:33:34.927 -0600	SUCCESS		Execution Time 0:00:02 Read3.script
