Script,Last Status,Runs,Fails,First Run,Last Run,Avg Time(Success)
Read3,Success,35,5,2016-09-20 12:29:53 -0600,2016-11-09 16:29:56 -0700,0:00:00
Index,Failure,1,1,2016-09-21 15:15:09 -0700,2016-09-21 15:15:09 -0700,0:00:00
Read2,Failure,51,18,2016-09-20 10:21:25 -0600,2016-11-09 16:30:05 -0700,0:00:00
Read5,Success,2,0,2016-11-09 16:29:22 -0700,2016-11-09 16:29:33 -0700,0:00:00
Read1,Success,32,0,2016-09-20 10:12:18 -0600,2016-11-09 16:10:00 -0700,0:00:00
Read4,Success,7,2,2016-11-09 16:16:17 -0700,2016-11-09 16:29:00 -0700,0:00:00
