Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-10-31 14:41:36.584 -0600,"Success",0:00:00,0,0,0,"20171031_144136.584/LogFile.txt","","",1
