Script,Last Status,Runs,Fails,First Run,Last Run,Avg Time(Success)
Read2,Success,5,0,2016-11-01 22:20:45 -0400,2016-11-01 22:23:37 -0400,0:00:00
Read4,Success,22,4,2016-11-01 22:44:00 -0400,2016-12-08 11:43:45 -0500,0:00:04
Read6,Success,38,11,2016-12-19 21:25:12 -0800,2016-12-19 22:06:18 -0800,0:00:02
Demo,Success,12,0,2016-12-06 16:23:08 -0600,2016-12-09 12:32:57 -0700,0:00:01
Read1,Success,11,0,2016-11-01 22:05:58 -0400,2016-12-07 15:14:34 -0500,0:00:00
Read3,Success,11,1,2016-11-01 22:35:42 -0400,2016-12-07 15:15:30 -0500,0:00:01
Read5,Success,14,3,2016-11-30 15:16:02 -0700,2016-12-01 09:48:39 -0700,0:00:04
Test,Success,14,0,2016-12-19 21:50:34 -0800,2016-12-19 22:01:55 -0800,0:00:00
index,Success,10,0,2016-11-01 22:00:46 -0400,2016-11-02 08:15:35 -0400,0:00:00
